,demand series,natgas capacity,solar series,solar capacity,wind series,wind capacity,storage capacity,to_PGP capacity,PGP_storage capacity,from_PGP capacity,status,name,date,region,n_years,opt_years,test_years,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
1155,308302.8090182648,0,0.2674591808935575,414846.6405531315,0.29241424879911904,987897.7919546029,289227.5661441207,66054.77668462595,134724009.0932536,232953.92373452405,optimal,nYrs_20210220_SWBPGP_iter00496,Jan29v1,CONUS,1,07,-1,-1,-1,40480.03128647066,64877.86989189811,0.0,0.0,1.0,0.0
1163,308302.8090182648,0,0.2674591808935575,414846.6405531315,0.29241424879911904,987897.7919546029,289227.5661441207,66054.77668462595,134724009.0932536,232953.92373452405,optimal,nYrs_20210220_SWBPGP_iter00408,Jan29v1,CONUS,1,07,-1,-1,-1,40480.03128647066,64877.86989189811,0.0,0.0,1.0,0.0
1221,308302.8090182648,0,0.2674591808935575,414846.6405531315,0.29241424879911904,987897.7919546029,289227.5661441207,66054.77668462595,134724009.0932536,232953.92373452405,optimal,nYrs_20210220_SWBPGP_iter00175,Jan29v1,CONUS,1,07,-1,-1,-1,40480.03128647066,64877.86989189811,0.0,0.0,1.0,0.0
1299,308302.8090182648,0,0.2674591808935575,414846.6405531315,0.29241424879911904,987897.7919546029,289227.5661441207,66054.77668462595,134724009.0932536,232953.92373452405,optimal,nYrs_20210220_SWBPGP_iter00456,Jan29v1,CONUS,1,07,-1,-1,-1,40480.03128647066,64877.86989189811,0.0,0.0,1.0,0.0
1355,308302.8090182648,0,0.2674591808935575,414846.6405531315,0.29241424879911904,987897.7919546029,289227.5661441207,66054.77668462595,134724009.0932536,232953.92373452405,optimal,nYrs_20210220_SWBPGP_iter00182,Jan29v1,CONUS,1,07,-1,-1,-1,40480.03128647066,64877.86989189811,0.0,0.0,1.0,0.0
1400,308302.8090182648,0,0.2674591808935575,414846.6405531315,0.29241424879911904,987897.7919546029,289227.5661441207,66054.77668462595,134724009.0932536,232953.92373452405,optimal,nYrs_20210220_SWBPGP_iter00144,Jan29v1,CONUS,1,07,-1,-1,-1,40480.03128647066,64877.86989189811,0.0,0.0,1.0,0.0
1417,308302.8090182648,0,0.2674591808935575,414846.6405531315,0.29241424879911904,987897.7919546029,289227.5661441207,66054.77668462595,134724009.0932536,232953.92373452405,optimal,nYrs_20210220_SWBPGP_iter00011,Jan29v1,CONUS,1,07,-1,-1,-1,40480.03128647066,64877.86989189811,0.0,0.0,1.0,0.0
1455,308302.8090182648,0,0.2674591808935575,414846.6405531315,0.29241424879911904,987897.7919546029,289227.5661441207,66054.77668462595,134724009.0932536,232953.92373452405,optimal,nYrs_20210220_SWBPGP_iter00251,Jan29v1,CONUS,1,07,-1,-1,-1,40480.03128647066,64877.86989189811,0.0,0.0,1.0,0.0
1066,304088.1985428051,0,0.2707288729496559,376099.05729988083,0.3112675948006041,941718.1049430245,262672.0515277309,74084.7856367097,173137718.4698184,234882.45291453536,optimal,nYrs_20210220_SWBPGP_iter00247,Jan29v1,CONUS,1,08,-1,-1,-1,39506.460491015416,62079.59924173137,0.0,0.0,1.0,0.0
1118,304088.1985428051,0,0.2707288729496559,376099.05729988083,0.3112675948006041,941718.1049430245,262672.0515277309,74084.7856367097,173137718.4698184,234882.45291453536,optimal,nYrs_20210220_SWBPGP_iter00040,Jan29v1,CONUS,1,08,-1,-1,-1,39506.460491015416,62079.59924173137,0.0,0.0,1.0,0.0
1235,304088.1985428051,0,0.2707288729496559,376099.05729988083,0.3112675948006041,941718.1049430245,262672.0515277309,74084.7856367097,173137718.4698184,234882.45291453536,optimal,nYrs_20210220_SWBPGP_iter00009,Jan29v1,CONUS,1,08,-1,-1,-1,39506.460491015416,62079.59924173137,0.0,0.0,1.0,0.0
1347,304088.1985428051,0,0.2707288729496559,376099.05729988083,0.3112675948006041,941718.1049430245,262672.0515277309,74084.7856367097,173137718.4698184,234882.45291453536,optimal,nYrs_20210220_SWBPGP_iter00317,Jan29v1,CONUS,1,08,-1,-1,-1,39506.460491015416,62079.59924173137,0.0,0.0,1.0,0.0
1384,304088.1985428051,0,0.2707288729496559,376099.05729988083,0.3112675948006041,941718.1049430245,262672.0515277309,74084.7856367097,173137718.4698184,234882.45291453536,optimal,nYrs_20210220_SWBPGP_iter00103,Jan29v1,CONUS,1,08,-1,-1,-1,39506.460491015416,62079.59924173137,0.0,0.0,1.0,0.0
1462,304088.1985428051,0,0.2707288729496559,376099.05729988083,0.3112675948006041,941718.1049430245,262672.0515277309,74084.7856367097,173137718.4698184,234882.45291453536,optimal,nYrs_20210220_SWBPGP_iter00068,Jan29v1,CONUS,1,08,-1,-1,-1,39506.460491015416,62079.59924173137,0.0,0.0,1.0,0.0
1017,300992.27808219177,0,0.2671937081846535,413420.34479701525,0.2914569861661884,955017.0183509389,588566.377780018,55514.70253203808,128186292.86783907,202432.48158739592,optimal,nYrs_20210220_SWBPGP_iter00271,Jan29v1,CONUS,1,09,-1,-1,-1,39959.385013594605,64187.55208833856,0.0,0.0,1.0,0.0
1043,300992.27808219177,0,0.2671937081846535,413420.34479701525,0.2914569861661884,955017.0183509389,588566.377780018,55514.70253203808,128186292.86783907,202432.48158739592,optimal,nYrs_20210220_SWBPGP_iter00481,Jan29v1,CONUS,1,09,-1,-1,-1,39959.385013594605,64187.55208833856,0.0,0.0,1.0,0.0
1129,300992.27808219177,0,0.2671937081846535,413420.34479701525,0.2914569861661884,955017.0183509389,588566.377780018,55514.70253203808,128186292.86783907,202432.48158739592,optimal,nYrs_20210220_SWBPGP_iter00446,Jan29v1,CONUS,1,09,-1,-1,-1,39959.385013594605,64187.55208833856,0.0,0.0,1.0,0.0
1131,300992.27808219177,0,0.2671937081846535,413420.34479701525,0.2914569861661884,955017.0183509389,588566.377780018,55514.70253203808,128186292.86783907,202432.48158739592,optimal,nYrs_20210220_SWBPGP_iter00189,Jan29v1,CONUS,1,09,-1,-1,-1,39959.385013594605,64187.55208833856,0.0,0.0,1.0,0.0
1152,300992.27808219177,0,0.2671937081846535,413420.34479701525,0.2914569861661884,955017.0183509389,588566.377780018,55514.70253203808,128186292.86783907,202432.48158739592,optimal,nYrs_20210220_SWBPGP_iter00272,Jan29v1,CONUS,1,09,-1,-1,-1,39959.385013594605,64187.55208833856,0.0,0.0,1.0,0.0
1214,300992.27808219177,0,0.2671937081846535,413420.34479701525,0.2914569861661884,955017.0183509389,588566.377780018,55514.70253203808,128186292.86783907,202432.48158739592,optimal,nYrs_20210220_SWBPGP_iter00368,Jan29v1,CONUS,1,09,-1,-1,-1,39959.385013594605,64187.55208833856,0.0,0.0,1.0,0.0
1240,300992.27808219177,0,0.2671937081846535,413420.34479701525,0.2914569861661884,955017.0183509389,588566.377780018,55514.70253203808,128186292.86783907,202432.48158739592,optimal,nYrs_20210220_SWBPGP_iter00226,Jan29v1,CONUS,1,09,-1,-1,-1,39959.385013594605,64187.55208833856,0.0,0.0,1.0,0.0
1255,300992.27808219177,0,0.2671937081846535,413420.34479701525,0.2914569861661884,955017.0183509389,588566.377780018,55514.70253203808,128186292.86783907,202432.48158739592,optimal,nYrs_20210220_SWBPGP_iter00134,Jan29v1,CONUS,1,09,-1,-1,-1,39959.385013594605,64187.55208833856,0.0,0.0,1.0,0.0
1262,300992.27808219177,0,0.2671937081846535,413420.34479701525,0.2914569861661884,955017.0183509389,588566.377780018,55514.70253203808,128186292.86783907,202432.48158739592,optimal,nYrs_20210220_SWBPGP_iter00381,Jan29v1,CONUS,1,09,-1,-1,-1,39959.385013594605,64187.55208833856,0.0,0.0,1.0,0.0
1294,300992.27808219177,0,0.2671937081846535,413420.34479701525,0.2914569861661884,955017.0183509389,588566.377780018,55514.70253203808,128186292.86783907,202432.48158739592,optimal,nYrs_20210220_SWBPGP_iter00498,Jan29v1,CONUS,1,09,-1,-1,-1,39959.385013594605,64187.55208833856,0.0,0.0,1.0,0.0
1362,300992.27808219177,0,0.2671937081846535,413420.34479701525,0.2914569861661884,955017.0183509389,588566.377780018,55514.70253203808,128186292.86783907,202432.48158739592,optimal,nYrs_20210220_SWBPGP_iter00490,Jan29v1,CONUS,1,09,-1,-1,-1,39959.385013594605,64187.55208833856,0.0,0.0,1.0,0.0
1416,300992.27808219177,0,0.2671937081846535,413420.34479701525,0.2914569861661884,955017.0183509389,588566.377780018,55514.70253203808,128186292.86783907,202432.48158739592,optimal,nYrs_20210220_SWBPGP_iter00291,Jan29v1,CONUS,1,09,-1,-1,-1,39959.385013594605,64187.55208833856,0.0,0.0,1.0,0.0
1420,300992.27808219177,0,0.2671937081846535,413420.34479701525,0.2914569861661884,955017.0183509389,588566.377780018,55514.70253203808,128186292.86783907,202432.48158739592,optimal,nYrs_20210220_SWBPGP_iter00329,Jan29v1,CONUS,1,09,-1,-1,-1,39959.385013594605,64187.55208833856,0.0,0.0,1.0,0.0
1423,300992.27808219177,0,0.2671937081846535,413420.34479701525,0.2914569861661884,955017.0183509389,588566.377780018,55514.70253203808,128186292.86783907,202432.48158739592,optimal,nYrs_20210220_SWBPGP_iter00012,Jan29v1,CONUS,1,09,-1,-1,-1,39959.385013594605,64187.55208833856,0.0,0.0,1.0,0.0
1432,300992.27808219177,0,0.2671937081846535,413420.34479701525,0.2914569861661884,955017.0183509389,588566.377780018,55514.70253203808,128186292.86783907,202432.48158739592,optimal,nYrs_20210220_SWBPGP_iter00106,Jan29v1,CONUS,1,09,-1,-1,-1,39959.385013594605,64187.55208833856,0.0,0.0,1.0,0.0
1434,300992.27808219177,0,0.2671937081846535,413420.34479701525,0.2914569861661884,955017.0183509389,588566.377780018,55514.70253203808,128186292.86783907,202432.48158739592,optimal,nYrs_20210220_SWBPGP_iter00112,Jan29v1,CONUS,1,09,-1,-1,-1,39959.385013594605,64187.55208833856,0.0,0.0,1.0,0.0
1436,300992.27808219177,0,0.2671937081846535,413420.34479701525,0.2914569861661884,955017.0183509389,588566.377780018,55514.70253203808,128186292.86783907,202432.48158739592,optimal,nYrs_20210220_SWBPGP_iter00293,Jan29v1,CONUS,1,09,-1,-1,-1,39959.385013594605,64187.55208833856,0.0,0.0,1.0,0.0
1447,300992.27808219177,0,0.2671937081846535,413420.34479701525,0.2914569861661884,955017.0183509389,588566.377780018,55514.70253203808,128186292.86783907,202432.48158739592,optimal,nYrs_20210220_SWBPGP_iter00064,Jan29v1,CONUS,1,09,-1,-1,-1,39959.385013594605,64187.55208833856,0.0,0.0,1.0,0.0
1028,314756.4660958904,0,0.265923764832733,314009.7950108649,0.2921084441681488,1159603.7712864534,59950.44948793814,82120.5915550824,155589647.38704276,276067.6090617344,optimal,nYrs_20210220_SWBPGP_iter00061,Jan29v1,CONUS,1,10,-1,-1,-1,43204.223363365374,75657.5757762649,0.0,0.0,1.0,0.0
1046,314756.4660958904,0,0.265923764832733,314009.7950108649,0.2921084441681488,1159603.7712864534,59950.44948793814,82120.5915550824,155589647.38704276,276067.6090617344,optimal,nYrs_20210220_SWBPGP_iter00476,Jan29v1,CONUS,1,10,-1,-1,-1,43204.223363365374,75657.5757762649,0.0,0.0,1.0,0.0
1050,314756.4660958904,0,0.265923764832733,314009.7950108649,0.2921084441681488,1159603.7712864534,59950.44948793814,82120.5915550824,155589647.38704276,276067.6090617344,optimal,nYrs_20210220_SWBPGP_iter00391,Jan29v1,CONUS,1,10,-1,-1,-1,43204.223363365374,75657.5757762649,0.0,0.0,1.0,0.0
1059,314756.4660958904,0,0.265923764832733,314009.7950108649,0.2921084441681488,1159603.7712864534,59950.44948793814,82120.5915550824,155589647.38704276,276067.6090617344,optimal,nYrs_20210220_SWBPGP_iter00286,Jan29v1,CONUS,1,10,-1,-1,-1,43204.223363365374,75657.5757762649,0.0,0.0,1.0,0.0
1078,314756.4660958904,0,0.265923764832733,314009.7950108649,0.2921084441681488,1159603.7712864534,59950.44948793814,82120.5915550824,155589647.38704276,276067.6090617344,optimal,nYrs_20210220_SWBPGP_iter00093,Jan29v1,CONUS,1,10,-1,-1,-1,43204.223363365374,75657.5757762649,0.0,0.0,1.0,0.0
1094,314756.4660958904,0,0.265923764832733,314009.7950108649,0.2921084441681488,1159603.7712864534,59950.44948793814,82120.5915550824,155589647.38704276,276067.6090617344,optimal,nYrs_20210220_SWBPGP_iter00256,Jan29v1,CONUS,1,10,-1,-1,-1,43204.223363365374,75657.5757762649,0.0,0.0,1.0,0.0
1200,314756.4660958904,0,0.265923764832733,314009.7950108649,0.2921084441681488,1159603.7712864534,59950.44948793814,82120.5915550824,155589647.38704276,276067.6090617344,optimal,nYrs_20210220_SWBPGP_iter00133,Jan29v1,CONUS,1,10,-1,-1,-1,43204.223363365374,75657.5757762649,0.0,0.0,1.0,0.0
1231,314756.4660958904,0,0.265923764832733,314009.7950108649,0.2921084441681488,1159603.7712864534,59950.44948793814,82120.5915550824,155589647.38704276,276067.6090617344,optimal,nYrs_20210220_SWBPGP_iter00083,Jan29v1,CONUS,1,10,-1,-1,-1,43204.223363365374,75657.5757762649,0.0,0.0,1.0,0.0
1241,314756.4660958904,0,0.265923764832733,314009.7950108649,0.2921084441681488,1159603.7712864534,59950.44948793814,82120.5915550824,155589647.38704276,276067.6090617344,optimal,nYrs_20210220_SWBPGP_iter00153,Jan29v1,CONUS,1,10,-1,-1,-1,43204.223363365374,75657.5757762649,0.0,0.0,1.0,0.0
1246,314756.4660958904,0,0.265923764832733,314009.7950108649,0.2921084441681488,1159603.7712864534,59950.44948793814,82120.5915550824,155589647.38704276,276067.6090617344,optimal,nYrs_20210220_SWBPGP_iter00401,Jan29v1,CONUS,1,10,-1,-1,-1,43204.223363365374,75657.5757762649,0.0,0.0,1.0,0.0
1317,314756.4660958904,0,0.265923764832733,314009.7950108649,0.2921084441681488,1159603.7712864534,59950.44948793814,82120.5915550824,155589647.38704276,276067.6090617344,optimal,nYrs_20210220_SWBPGP_iter00156,Jan29v1,CONUS,1,10,-1,-1,-1,43204.223363365374,75657.5757762649,0.0,0.0,1.0,0.0
1378,314756.4660958904,0,0.265923764832733,314009.7950108649,0.2921084441681488,1159603.7712864534,59950.44948793814,82120.5915550824,155589647.38704276,276067.6090617344,optimal,nYrs_20210220_SWBPGP_iter00402,Jan29v1,CONUS,1,10,-1,-1,-1,43204.223363365374,75657.5757762649,0.0,0.0,1.0,0.0
1460,314756.4660958904,0,0.265923764832733,314009.7950108649,0.2921084441681488,1159603.7712864534,59950.44948793814,82120.5915550824,155589647.38704276,276067.6090617344,optimal,nYrs_20210220_SWBPGP_iter00491,Jan29v1,CONUS,1,10,-1,-1,-1,43204.223363365374,75657.5757762649,0.0,0.0,1.0,0.0
1498,314756.4660958904,0,0.265923764832733,314009.7950108649,0.2921084441681488,1159603.7712864534,59950.44948793814,82120.5915550824,155589647.38704276,276067.6090617344,optimal,nYrs_20210220_SWBPGP_iter00050,Jan29v1,CONUS,1,10,-1,-1,-1,43204.223363365374,75657.5757762649,0.0,0.0,1.0,0.0
1019,310507.2966894977,0,0.2715464541660344,331287.4504340519,0.31382565288911207,1039903.9091885391,118787.30559968759,60755.9091987658,217352095.22487274,218398.73615055592,optimal,nYrs_20210220_SWBPGP_iter00207,Jan29v1,CONUS,1,11,-1,-1,-1,38096.5763361127,79050.14355063825,0.0,0.0,1.0,0.0
1051,310507.2966894977,0,0.2715464541660344,331287.4504340519,0.31382565288911207,1039903.9091885391,118787.30559968759,60755.9091987658,217352095.22487274,218398.73615055592,optimal,nYrs_20210220_SWBPGP_iter00120,Jan29v1,CONUS,1,11,-1,-1,-1,38096.5763361127,79050.14355063825,0.0,0.0,1.0,0.0
1075,310507.2966894977,0,0.2715464541660344,331287.4504340519,0.31382565288911207,1039903.9091885391,118787.30559968759,60755.9091987658,217352095.22487274,218398.73615055592,optimal,nYrs_20210220_SWBPGP_iter00122,Jan29v1,CONUS,1,11,-1,-1,-1,38096.5763361127,79050.14355063825,0.0,0.0,1.0,0.0
1227,310507.2966894977,0,0.2715464541660344,331287.4504340519,0.31382565288911207,1039903.9091885391,118787.30559968759,60755.9091987658,217352095.22487274,218398.73615055592,optimal,nYrs_20210220_SWBPGP_iter00081,Jan29v1,CONUS,1,11,-1,-1,-1,38096.5763361127,79050.14355063825,0.0,0.0,1.0,0.0
1015,304626.139571949,0,0.27001853277040194,333975.30858915736,0.29619830568552274,1097482.5541911002,145052.31538389876,57037.62479132227,170212968.03261566,207051.89028915972,optimal,nYrs_20210220_SWBPGP_iter00229,Jan29v1,CONUS,1,12,-1,-1,-1,38282.7598134968,85762.16227095059,0.0,0.0,1.0,0.0
1072,304626.139571949,0,0.27001853277040194,333975.30858915736,0.29619830568552274,1097482.5541911002,145052.31538389876,57037.62479132227,170212968.03261566,207051.89028915972,optimal,nYrs_20210220_SWBPGP_iter00437,Jan29v1,CONUS,1,12,-1,-1,-1,38282.7598134968,85762.16227095059,0.0,0.0,1.0,0.0
1132,304626.139571949,0,0.27001853277040194,333975.30858915736,0.29619830568552274,1097482.5541911002,145052.31538389876,57037.62479132227,170212968.03261566,207051.89028915972,optimal,nYrs_20210220_SWBPGP_iter00214,Jan29v1,CONUS,1,12,-1,-1,-1,38282.7598134968,85762.16227095059,0.0,0.0,1.0,0.0
1135,304626.139571949,0,0.27001853277040194,333975.30858915736,0.29619830568552274,1097482.5541911002,145052.31538389876,57037.62479132227,170212968.03261566,207051.89028915972,optimal,nYrs_20210220_SWBPGP_iter00191,Jan29v1,CONUS,1,12,-1,-1,-1,38282.7598134968,85762.16227095059,0.0,0.0,1.0,0.0
1143,304626.139571949,0,0.27001853277040194,333975.30858915736,0.29619830568552274,1097482.5541911002,145052.31538389876,57037.62479132227,170212968.03261566,207051.89028915972,optimal,nYrs_20210220_SWBPGP_iter00017,Jan29v1,CONUS,1,12,-1,-1,-1,38282.7598134968,85762.16227095059,0.0,0.0,1.0,0.0
1146,304626.139571949,0,0.27001853277040194,333975.30858915736,0.29619830568552274,1097482.5541911002,145052.31538389876,57037.62479132227,170212968.03261566,207051.89028915972,optimal,nYrs_20210220_SWBPGP_iter00409,Jan29v1,CONUS,1,12,-1,-1,-1,38282.7598134968,85762.16227095059,0.0,0.0,1.0,0.0
1169,304626.139571949,0,0.27001853277040194,333975.30858915736,0.29619830568552274,1097482.5541911002,145052.31538389876,57037.62479132227,170212968.03261566,207051.89028915972,optimal,nYrs_20210220_SWBPGP_iter00482,Jan29v1,CONUS,1,12,-1,-1,-1,38282.7598134968,85762.16227095059,0.0,0.0,1.0,0.0
1180,304626.139571949,0,0.27001853277040194,333975.30858915736,0.29619830568552274,1097482.5541911002,145052.31538389876,57037.62479132227,170212968.03261566,207051.89028915972,optimal,nYrs_20210220_SWBPGP_iter00034,Jan29v1,CONUS,1,12,-1,-1,-1,38282.7598134968,85762.16227095059,0.0,0.0,1.0,0.0
1181,304626.139571949,0,0.27001853277040194,333975.30858915736,0.29619830568552274,1097482.5541911002,145052.31538389876,57037.62479132227,170212968.03261566,207051.89028915972,optimal,nYrs_20210220_SWBPGP_iter00297,Jan29v1,CONUS,1,12,-1,-1,-1,38282.7598134968,85762.16227095059,0.0,0.0,1.0,0.0
1216,304626.139571949,0,0.27001853277040194,333975.30858915736,0.29619830568552274,1097482.5541911002,145052.31538389876,57037.62479132227,170212968.03261566,207051.89028915972,optimal,nYrs_20210220_SWBPGP_iter00243,Jan29v1,CONUS,1,12,-1,-1,-1,38282.7598134968,85762.16227095059,0.0,0.0,1.0,0.0
1274,304626.139571949,0,0.27001853277040194,333975.30858915736,0.29619830568552274,1097482.5541911002,145052.31538389876,57037.62479132227,170212968.03261566,207051.89028915972,optimal,nYrs_20210220_SWBPGP_iter00483,Jan29v1,CONUS,1,12,-1,-1,-1,38282.7598134968,85762.16227095059,0.0,0.0,1.0,0.0
1321,304626.139571949,0,0.27001853277040194,333975.30858915736,0.29619830568552274,1097482.5541911002,145052.31538389876,57037.62479132227,170212968.03261566,207051.89028915972,optimal,nYrs_20210220_SWBPGP_iter00141,Jan29v1,CONUS,1,12,-1,-1,-1,38282.7598134968,85762.16227095059,0.0,0.0,1.0,0.0
1402,304626.139571949,0,0.27001853277040194,333975.30858915736,0.29619830568552274,1097482.5541911002,145052.31538389876,57037.62479132227,170212968.03261566,207051.89028915972,optimal,nYrs_20210220_SWBPGP_iter00383,Jan29v1,CONUS,1,12,-1,-1,-1,38282.7598134968,85762.16227095059,0.0,0.0,1.0,0.0
1470,304626.139571949,0,0.27001853277040194,333975.30858915736,0.29619830568552274,1097482.5541911002,145052.31538389876,57037.62479132227,170212968.03261566,207051.89028915972,optimal,nYrs_20210220_SWBPGP_iter00362,Jan29v1,CONUS,1,12,-1,-1,-1,38282.7598134968,85762.16227095059,0.0,0.0,1.0,0.0
1473,304626.139571949,0,0.27001853277040194,333975.30858915736,0.29619830568552274,1097482.5541911002,145052.31538389876,57037.62479132227,170212968.03261566,207051.89028915972,optimal,nYrs_20210220_SWBPGP_iter00130,Jan29v1,CONUS,1,12,-1,-1,-1,38282.7598134968,85762.16227095059,0.0,0.0,1.0,0.0
1489,304626.139571949,0,0.27001853277040194,333975.30858915736,0.29619830568552274,1097482.5541911002,145052.31538389876,57037.62479132227,170212968.03261566,207051.89028915972,optimal,nYrs_20210220_SWBPGP_iter00161,Jan29v1,CONUS,1,12,-1,-1,-1,38282.7598134968,85762.16227095059,0.0,0.0,1.0,0.0
1030,305395.1433789954,0,0.2691500907322936,276615.30517878296,0.2916084347454845,1137424.9144005,324924.3587626925,56726.36444294443,193052685.39912426,173961.85123856165,optimal,nYrs_20210220_SWBPGP_iter00095,Jan29v1,CONUS,1,13,-1,-1,-1,37534.81175095914,75970.2859450705,0.0,0.0,1.0,0.0
1222,305395.1433789954,0,0.2691500907322936,276615.30517878296,0.2916084347454845,1137424.9144005,324924.3587626925,56726.36444294443,193052685.39912426,173961.85123856165,optimal,nYrs_20210220_SWBPGP_iter00290,Jan29v1,CONUS,1,13,-1,-1,-1,37534.81175095914,75970.2859450705,0.0,0.0,1.0,0.0
